date,portfolio_return,benchmark_market,benchmark_HML,benchmark_SMB,benchmark_momentum,benchmark_quality,structural_market,structural_HML,structural_SMB,structural_momentum,structural_quality,tactical_market,tactical_HML,tactical_SMB,tactical_momentum,tactical_quality
2023-08-07,-0.01769867,0.485006,0.846065,1.078156,1.721786,0.848737,0.154449,0.070164,0.185393,0.221373,0.162168,0.09157,0.090456,0.142763,0.12502,0.105356
2023-08-08,0.00260954,0.383964,0.851,1.02873,1.726634,0.856623,0.153351,0.067724,0.188659,0.234974,0.16248,0.095279,0.090849,0.14551,0.122478,0.093565
2023-08-09,0.03897466,0.332708,0.767125,1.0341,1.77509,0.861419,0.166464,0.066672,0.173972,0.226358,0.160164,0.098051,0.096474,0.140896,0.133871,0.101957
2023-08-10,0.01195296,0.510237,0.669263,1.05758,1.738645,0.842191,0.159354,0.08135,0.182289,0.212936,0.157694,0.099251,0.086006,0.133472,0.139533,0.094727
2023-08-11,-0.01074692,0.426146,0.777079,1.134179,1.749497,0.920854,0.154463,0.074669,0.185734,0.22445,0.170828,0.098013,0.092064,0.13538,0.135864,0.093651
2023-08-14,-0.02005972,0.443388,0.73236,1.023898,1.689269,0.872677,0.147391,0.090176,0.187526,0.228035,0.179837,0.109435,0.083135,0.138508,0.137617,0.103788
2023-08-15,0.0270979,0.445399,0.756708,1.000255,1.773257,0.870053,0.149933,0.083023,0.185191,0.225097,0.150898,0.102074,0.094133,0.132802,0.135187,0.102512
2023-08-16,0.01019628,0.407084,0.71892,1.10479,1.705625,0.823795,0.153721,0.07112,0.178211,0.219312,0.156908,0.096275,0.090276,0.135911,0.131498,0.100729
2023-08-17,0.00275689,0.439576,0.686749,1.105628,1.753844,0.882502,0.143382,0.093454,0.187862,0.229705,0.155406,0.107149,0.095254,0.134745,0.123476,0.104781
2023-08-18,0.00716789,0.498395,0.864981,1.178617,1.773285,0.938571,0.140228,0.078326,0.184932,0.233072,0.160396,0.099726,0.090133,0.139942,0.12763,0.104101
2023-08-21,-0.00297199,0.397568,0.739968,1.006225,1.790229,0.929165,0.145212,0.088702,0.178068,0.225368,0.17227,0.102907,0.092821,0.139225,0.129322,0.094031
2023-08-22,0.0093342,0.437151,0.847319,1.068904,1.798602,0.888136,0.147713,0.072335,0.174925,0.238631,0.167911,0.099299,0.096722,0.141824,0.139757,0.101189
2023-08-23,0.01468118,0.292057,0.765021,1.136909,1.73721,0.86585,0.15787,0.076564,0.179733,0.226586,0.164152,0.105372,0.092894,0.145265,0.136464,0.10976
2023-08-24,-0.02049624,0.441488,0.728156,1.097279,1.761181,0.92771,0.141194,0.077577,0.194926,0.225658,0.166077,0.105889,0.100465,0.138515,0.132466,0.10507
2023-08-25,-0.02261829,0.302103,0.80758,1.08933,1.715017,0.859749,0.154841,0.073483,0.19082,0.237453,0.162668,0.105132,0.089573,0.132419,0.126142,0.090183
2023-08-28,-0.01353045,0.422782,0.776489,1.131787,1.670831,0.865055,0.150382,0.081129,0.180988,0.23586,0.171155,0.107613,0.0889,0.130312,0.146469,0.097928
2023-08-29,-0.0104805,0.391116,0.767211,1.050872,1.786131,0.851049,0.151259,0.086842,0.181084,0.219376,0.172428,0.109868,0.099002,0.142932,0.135692,0.109278
2023-08-30,0.05485792,0.374635,0.791379,1.140486,1.771391,0.959737,0.163252,0.05524,0.170411,0.214258,0.170499,0.107534,0.090761,0.140101,0.137929,0.100451
2023-08-31,0.0240256,0.374447,0.748407,1.01941,1.831181,0.964389,0.153467,0.078271,0.185367,0.234494,0.150391,0.099415,0.090086,0.141664,0.131001,0.110415
2023-09-01,0.00252147,0.367409,0.701215,1.001592,1.774408,0.916168,0.145291,0.066842,0.175692,0.222636,0.16505,0.102498,0.093788,0.144311,0.131941,0.115271
2023-09-04,0.02121879,0.336764,0.776156,1.070337,1.700069,1.033076,0.157742,0.052536,0.186892,0.224264,0.160512,0.110313,0.090801,0.149746,0.131388,0.104509
2023-09-05,0.0170865,0.362505,0.831563,0.972239,1.794404,0.974007,0.160193,0.075505,0.193806,0.222918,0.171131,0.099513,0.089071,0.135011,0.133886,0.101871
2023-09-06,0.02767856,0.492149,0.747447,1.102742,1.8338,0.963283,0.144536,0.075948,0.179579,0.234849,0.165293,0.104396,0.088841,0.137977,0.141309,0.100267
2023-09-07,0.00450909,0.454286,0.78273,1.012152,1.81018,0.97727,0.139418,0.075875,0.189526,0.241101,0.168299,0.10657,0.098569,0.143491,0.125737,0.108121
2023-09-08,0.04866662,0.366073,0.85659,1.104151,1.774198,0.893,0.152547,0.070552,0.192887,0.228088,0.159107,0.094155,0.091788,0.137229,0.132961,0.102492
2023-09-11,0.00909226,0.429113,0.77225,1.100569,1.683178,0.90519,0.148669,0.072602,0.186859,0.248019,0.171761,0.101615,0.088712,0.135379,0.134339,0.102204
2023-09-12,0.00059957,0.415544,0.792296,1.076397,1.730749,0.954438,0.144418,0.06142,0.178354,0.22485,0.174494,0.107795,0.090588,0.148488,0.131968,0.098827
2023-09-13,-0.01062648,0.394583,0.772359,1.094112,1.800057,0.954602,0.159967,0.067544,0.180617,0.228551,0.152769,0.102244,0.094017,0.134735,0.137689,0.101818
2023-09-14,0.01532071,0.361089,0.759934,1.090141,1.684175,0.986779,0.148698,0.070778,0.186065,0.237564,0.155678,0.101267,0.099573,0.132524,0.124008,0.098885
2023-09-15,-0.01826665,0.425373,0.735522,1.060945,1.747076,0.924284,0.156214,0.0747,0.179893,0.227364,0.168506,0.108459,0.091596,0.133072,0.142794,0.091573
2023-09-18,0.00243599,0.453479,0.750026,1.176318,1.774198,0.972357,0.1608,0.062913,0.177504,0.239025,0.162054,0.111175,0.088544,0.145669,0.127457,0.097739
2023-09-19,-0.00540764,0.361881,0.817207,1.102898,1.830903,0.950007,0.150116,0.061186,0.186448,0.230714,0.173292,0.102152,0.102225,0.135675,0.129924,0.104767
2023-09-20,0.01348953,0.504845,0.828505,1.10814,1.796214,0.954834,0.136342,0.062126,0.18181,0.220799,0.167864,0.114447,0.093132,0.131618,0.133014,0.107112
2023-09-21,0.00754349,0.47257,0.833516,1.134882,1.817721,0.946343,0.146263,0.054545,0.168891,0.216955,0.171526,0.09747,0.092502,0.132905,0.132547,0.100207
2023-09-22,-0.01620648,0.431677,0.784626,1.101482,1.792799,0.867805,0.15065,0.068147,0.183147,0.228771,0.160249,0.098107,0.092249,0.13802,0.138747,0.101824
2023-09-25,-0.00935038,0.330346,0.842692,1.165198,1.735199,0.817385,0.157073,0.048414,0.183658,0.232681,0.170026,0.104107,0.084366,0.142259,0.13805,0.103746
2023-09-26,0.00338619,0.414732,0.81041,1.06836,1.744438,0.856986,0.145428,0.058369,0.167366,0.217256,0.171894,0.104474,0.090545,0.141501,0.136355,0.112082
2023-09-27,-0.00875073,0.406782,0.798458,1.06977,1.738647,0.869534,0.16122,0.055469,0.161782,0.225691,0.16351,0.104627,0.09256,0.133225,0.128841,0.097438
2023-09-28,-0.0030899,0.419359,0.633723,1.032374,1.813027,0.850072,0.139937,0.043395,0.170735,0.224998,0.176727,0.103401,0.09318,0.132508,0.134628,0.096295
2023-09-29,-0.00209731,0.469267,0.75993,1.042772,1.764874,0.914532,0.148431,0.043474,0.178523,0.222942,0.155348,0.102576,0.087094,0.144212,0.13472,0.101311
2023-10-02,0.03037144,0.376752,0.719027,1.020651,1.772294,0.969907,0.14499,0.047428,0.187467,0.217935,0.171723,0.107016,0.091374,0.137724,0.141002,0.10382
2023-10-03,0.00147994,0.48949,0.815304,1.088934,1.785309,0.937591,0.15611,0.048864,0.174505,0.227959,0.159301,0.104699,0.096053,0.132102,0.13565,0.100637
2023-10-04,-0.01635683,0.397402,0.795429,1.004783,1.857212,0.932824,0.136472,0.059713,0.185781,0.224503,0.163053,0.110641,0.09105,0.119386,0.136742,0.094595
2023-10-05,-0.00163297,0.352474,0.743751,1.056254,1.805615,0.971872,0.150028,0.04833,0.161193,0.233094,0.178963,0.108831,0.095494,0.129109,0.14309,0.105977
2023-10-06,-0.00765879,0.48338,0.819191,1.068505,1.734141,0.886717,0.145661,0.052918,0.184999,0.217304,0.165122,0.108016,0.094489,0.125113,0.127301,0.098698
2023-10-09,0.04780981,0.400931,0.737074,1.030826,1.767119,0.900421,0.159461,0.057773,0.181582,0.228551,0.163133,0.109529,0.088967,0.125618,0.128901,0.10314
2023-10-10,-0.0147084,0.326646,0.765507,0.999901,1.84306,0.945354,0.139025,0.05401,0.201035,0.21728,0.174466,0.11443,0.088334,0.124788,0.124116,0.10761
2023-10-11,-0.01559283,0.362836,0.796245,1.080686,1.796907,0.907445,0.148256,0.044459,0.169595,0.22549,0.164872,0.106689,0.09901,0.129622,0.137739,0.091925
2023-10-12,0.03609379,0.387042,0.839999,1.043214,1.671581,0.898087,0.13624,0.039288,0.181921,0.216079,0.18256,0.103549,0.080982,0.130057,0.139294,0.091605
2023-10-13,-0.00228352,0.345471,0.859546,0.896025,1.70052,1.016982,0.144464,0.048748,0.167263,0.217412,0.178536,0.104355,0.089463,0.125498,0.139099,0.102862
2023-10-16,-0.00729349,0.346434,0.777453,0.99947,1.70236,0.910855,0.139188,0.039618,0.179704,0.223335,0.169171,0.108705,0.087862,0.125529,0.134284,0.090459
2023-10-17,0.00989628,0.319594,0.859466,1.113359,1.813099,0.991261,0.140849,0.06044,0.170811,0.2214,0.181658,0.112074,0.102546,0.131348,0.133073,0.097978
2023-10-18,-0.02205849,0.300466,0.784851,1.089657,1.800717,0.817767,0.128561,0.052474,0.20129,0.235177,0.157217,0.11342,0.102157,0.129494,0.12863,0.097925
2023-10-19,-0.00527017,0.382242,0.791411,1.036077,1.717532,0.877089,0.145421,0.049461,0.178417,0.233195,0.17215,0.118277,0.092222,0.12202,0.136073,0.102778
2023-10-20,0.02161778,0.396184,0.759875,1.04616,1.734407,0.934312,0.135995,0.052066,0.179791,0.229744,0.159227,0.114868,0.111714,0.134919,0.124712,0.098053
2023-10-23,0.00705384,0.41462,0.749383,0.966341,1.77337,0.906296,0.134429,0.049721,0.181182,0.228758,0.16699,0.106886,0.105778,0.128922,0.12397,0.103665
2023-10-24,-0.00477858,0.375492,0.771733,0.990259,1.773176,0.790632,0.132481,0.04702,0.169001,0.224414,0.169756,0.110735,0.100891,0.129063,0.129361,0.0975
2023-10-25,0.00176869,0.340636,0.784451,1.058585,1.716312,0.886748,0.136927,0.052586,0.185843,0.232595,0.184697,0.102258,0.105966,0.127077,0.140551,0.098495
2023-10-26,0.0045005,0.360395,0.706002,1.010697,1.76108,1.028847,0.148053,0.046531,0.180254,0.223382,0.172572,0.111123,0.096049,0.127101,0.130488,0.102598
2023-10-27,-0.00321365,0.436451,0.737332,0.989669,1.71219,0.91974,0.145679,0.061042,0.181249,0.238521,0.176218,0.110003,0.098114,0.127754,0.131854,0.103954
2023-10-30,-0.00401617,0.341552,0.826321,0.960627,1.836922,0.947087,0.149136,0.042724,0.166721,0.216506,0.175249,0.101077,0.102592,0.120577,0.13634,0.103824
2023-10-31,-0.01141735,0.352984,0.754296,1.009115,1.694394,0.868096,0.137206,0.052239,0.184607,0.214979,0.16815,0.122162,0.095781,0.126958,0.137769,0.110256
2023-11-01,-0.0014615,0.361454,0.770215,1.007473,1.687768,0.907795,0.145361,0.044199,0.183068,0.212907,0.169277,0.10934,0.091748,0.123471,0.140595,0.107483
2023-11-02,0.01091532,0.333963,0.830273,0.985003,1.789496,0.913241,0.139502,0.044428,0.172876,0.214666,0.177638,0.099569,0.093337,0.130542,0.127884,0.103742
2023-11-03,0.00400799,0.322978,0.744662,0.964627,1.704364,0.982633,0.152787,0.038636,0.180704,0.213099,0.173756,0.109159,0.096664,0.128345,0.133718,0.104694
2023-11-06,0.0093798,0.319617,0.786275,0.940919,1.751076,0.987379,0.14899,0.053997,0.176278,0.227323,0.180716,0.118012,0.099837,0.130349,0.13496,0.101499
2023-11-07,-0.0100163,0.419374,0.837582,0.981472,1.782377,0.951851,0.141228,0.048398,0.160477,0.233623,0.174575,0.117896,0.095321,0.118317,0.135684,0.105654
2023-11-08,-0.01141449,0.384683,0.846365,0.872329,1.815806,0.945371,0.155505,0.05992,0.172748,0.227545,0.173903,0.109395,0.08861,0.129907,0.137283,0.100841
2023-11-09,-0.00339454,0.425449,0.653551,0.873794,1.774512,0.862159,0.153811,0.054898,0.168786,0.215348,0.182188,0.110263,0.098495,0.12395,0.135334,0.095553
2023-11-10,-0.00769993,0.43938,0.729202,0.850193,1.879201,0.845242,0.139424,0.054003,0.170447,0.222081,0.174499,0.115579,0.102462,0.125789,0.131512,0.094154
2023-11-13,0.03882748,0.252774,0.730563,0.998924,1.789079,0.944993,0.135284,0.045804,0.178952,0.233644,0.166027,0.109402,0.091372,0.126665,0.136852,0.103517
2023-11-14,-0.0142104,0.367239,0.769276,0.90167,1.854959,0.975969,0.135759,0.062,0.158328,0.224153,0.183411,0.11165,0.1035,0.124221,0.135041,0.09717
2023-11-15,0.01928768,0.312538,0.71041,0.945768,1.802751,1.006421,0.157199,0.054018,0.167417,0.219105,0.175097,0.113174,0.099791,0.114772,0.132956,0.10953
2023-11-16,0.00907239,0.418229,0.78746,0.91049,1.901893,0.879188,0.135812,0.04742,0.165562,0.214669,0.180255,0.104003,0.088914,0.124743,0.123195,0.093477
2023-11-17,0.00833738,0.319324,0.74307,1.053158,1.856821,0.864203,0.154975,0.061631,0.164805,0.223356,0.174684,0.118101,0.092271,0.121476,0.129928,0.105383
2023-11-20,0.00888264,0.316335,0.768359,0.926316,1.813068,0.983564,0.135671,0.048821,0.164679,0.220102,0.172314,0.105636,0.093119,0.112425,0.132126,0.097766
2023-11-21,0.00742059,0.291231,0.76568,0.822323,1.849846,0.885088,0.135664,0.044686,0.172336,0.224373,0.165093,0.10627,0.094947,0.11619,0.122935,0.101226
2023-11-22,0.01161013,0.345022,0.75348,0.986191,1.810012,0.840084,0.150282,0.069879,0.178213,0.228321,0.183063,0.11092,0.084011,0.113436,0.126375,0.090424
2023-11-23,0.00019935,0.411059,0.712978,0.906339,1.821243,0.890885,0.150575,0.057938,0.176135,0.22264,0.157269,0.115732,0.093437,0.114086,0.134555,0.085831
2023-11-24,0.03625895,0.379127,0.741923,0.917481,1.746901,0.889956,0.145123,0.047107,0.174221,0.227114,0.19209,0.11457,0.094611,0.125462,0.128983,0.100203
2023-11-27,0.01778175,0.310001,0.701872,0.885926,1.780196,0.994701,0.147761,0.05507,0.178336,0.22866,0.188808,0.112117,0.107399,0.114114,0.126119,0.092149
2023-11-28,-0.02130706,0.469582,0.652962,0.912233,1.943412,0.972676,0.133753,0.055589,0.191839,0.216944,0.177209,0.115731,0.10007,0.11279,0.135998,0.099884
2023-11-29,-0.01753324,0.383064,0.769652,0.929462,1.773943,0.870815,0.146778,0.07086,0.1748,0.239513,0.196122,0.120043,0.096853,0.128852,0.125702,0.092431
2023-11-30,-0.01712946,0.380599,0.715137,0.864837,1.794033,0.965285,0.139573,0.048509,0.183828,0.222306,0.197109,0.114129,0.099725,0.116025,0.118164,0.101628
2023-12-01,-0.01532268,0.400656,0.641517,0.853345,1.834984,0.929214,0.134412,0.051867,0.180877,0.234273,0.182397,0.110524,0.104491,0.120695,0.122849,0.093976
2023-12-04,0.01375691,0.252101,0.726267,0.901781,1.827383,0.977358,0.139726,0.067818,0.184847,0.220594,0.189218,0.110749,0.099127,0.122373,0.132169,0.09237
2023-12-05,0.03532072,0.298913,0.676695,0.779746,1.842922,1.000183,0.14452,0.058647,0.173211,0.228102,0.18956,0.119553,0.095675,0.120063,0.13004,0.10199
2023-12-06,-0.01213451,0.386509,0.580873,0.813549,1.801979,0.917611,0.139281,0.064997,0.164477,0.229844,0.202041,0.110248,0.095705,0.115485,0.127251,0.103408
2023-12-07,0.00638174,0.309667,0.584244,0.97595,1.839715,0.949261,0.1211,0.058705,0.173868,0.241573,0.184212,0.106272,0.100155,0.114063,0.13205,0.102997
2023-12-08,-0.00746995,0.33787,0.624307,0.916572,1.883315,0.895544,0.144664,0.078408,0.171409,0.228213,0.191396,0.111753,0.09017,0.115896,0.126713,0.099738
2023-12-11,0.0101512,0.336579,0.656136,0.860609,1.88162,0.963671,0.144195,0.055002,0.175455,0.238721,0.198803,0.113079,0.091562,0.112873,0.125575,0.093053
2023-12-12,-0.02518803,0.276768,0.69188,0.796722,1.808519,0.917077,0.135986,0.065406,0.162749,0.230955,0.197271,0.117976,0.093021,0.117801,0.131006,0.097846
2023-12-13,-0.00911983,0.323905,0.696156,0.887473,1.855306,0.979764,0.138788,0.073011,0.175483,0.24215,0.190067,0.107127,0.091518,0.113363,0.124645,0.099328
2023-12-14,0.01698331,0.395271,0.683174,0.931379,1.784071,1.001823,0.141657,0.05732,0.166307,0.215365,0.201015,0.116268,0.093815,0.114907,0.128856,0.101733
2023-12-15,0.02120228,0.375332,0.661318,1.016901,1.816945,0.942398,0.12355,0.052659,0.170797,0.230463,0.191589,0.120338,0.102451,0.124217,0.12241,0.107769
2023-12-18,-0.01985155,0.374106,0.75658,0.993792,1.789049,0.918452,0.137126,0.062452,0.167884,0.206651,0.188906,0.109921,0.103186,0.112676,0.119674,0.0999
2023-12-19,-0.01784026,0.370712,0.702372,0.830917,1.832804,0.928604,0.137701,0.065616,0.164761,0.224379,0.191969,0.11413,0.101238,0.116245,0.12178,0.090791
2023-12-20,0.03196082,0.34405,0.674267,0.847062,1.80051,0.784893,0.140158,0.052923,0.165924,0.231699,0.185844,0.101576,0.101132,0.117405,0.127083,0.089326
2023-12-21,-0.0122736,0.338297,0.702463,0.800893,1.760902,0.891084,0.138597,0.067345,0.171152,0.234737,0.188394,0.118088,0.096654,0.115697,0.124014,0.096825
2023-12-22,-0.03249977,0.33491,0.656502,0.814465,1.81428,0.954345,0.148345,0.055997,0.182264,0.230196,0.18125,0.117606,0.090122,0.113997,0.124088,0.097015
2023-12-25,-0.00673956,0.299678,0.684039,0.840609,1.736552,0.968418,0.136089,0.057692,0.153204,0.223362,0.21037,0.115169,0.103044,0.107237,0.125424,0.101416
2023-12-26,0.01168,0.274946,0.558913,0.84334,1.896131,0.891881,0.148554,0.066331,0.172263,0.230772,0.182837,0.108511,0.103766,0.113346,0.127557,0.092527
2023-12-27,-0.00586285,0.289176,0.644658,0.957382,1.795431,0.932439,0.144169,0.06026,0.166292,0.243332,0.187058,0.11658,0.099349,0.113285,0.121649,0.094921
2023-12-28,-0.03282268,0.308145,0.736216,0.774042,1.872222,0.915343,0.149306,0.052176,0.163975,0.22692,0.195705,0.11157,0.097229,0.116991,0.117186,0.103475
2023-12-29,0.02024549,0.279457,0.655383,0.848864,1.798158,0.95702,0.15259,0.047396,0.14724,0.232596,0.170403,0.098891,0.096139,0.114797,0.132618,0.107707
2024-01-01,0.00737949,0.331421,0.660439,0.752391,1.76485,1.049258,0.153551,0.073656,0.16887,0.22131,0.183736,0.116749,0.102854,0.116082,0.132545,0.091868
2024-01-02,0.015302,0.320187,0.722424,0.871419,1.889989,0.963871,0.132193,0.045994,0.16128,0.232961,0.177827,0.119353,0.101866,0.103553,0.126025,0.097491
2024-01-03,-0.02304574,0.341929,0.681003,0.786806,1.83322,0.888738,0.141033,0.0539,0.156611,0.231223,0.190053,0.120405,0.109125,0.103148,0.134201,0.106387
2024-01-04,-0.00936654,0.341052,0.618531,0.919305,1.915716,0.911159,0.132225,0.053986,0.161417,0.220392,0.168292,0.106987,0.098571,0.109498,0.133881,0.104909
2024-01-05,-0.00168607,0.385265,0.658082,0.852568,1.779449,0.988278,0.161218,0.056207,0.161221,0.231621,0.168124,0.102873,0.099618,0.114639,0.130666,0.095848
2024-01-08,0.01380306,0.334239,0.590393,0.803476,1.781555,0.848309,0.139256,0.06734,0.150571,0.230833,0.171353,0.109998,0.101269,0.108039,0.142177,0.1061
2024-01-09,0.03898861,0.376711,0.66612,0.761515,1.852471,0.88999,0.144019,0.050654,0.165769,0.229921,0.164832,0.115244,0.099452,0.104168,0.139479,0.101208
2024-01-10,-0.01948914,0.36588,0.614351,0.798544,1.845715,0.947436,0.136664,0.049507,0.170897,0.223831,0.161775,0.108799,0.107638,0.09913,0.131782,0.104641
2024-01-11,0.00069606,0.414171,0.703873,0.865664,1.803424,0.991503,0.115753,0.061551,0.165544,0.234796,0.184124,0.104884,0.10844,0.109666,0.132122,0.094905
2024-01-12,0.01533918,0.438132,0.638148,0.88578,1.971076,0.952694,0.128213,0.049922,0.171899,0.217868,0.169769,0.117469,0.097834,0.106862,0.124131,0.098136
2024-01-15,0.02658647,0.380838,0.621708,0.837537,1.801403,0.903787,0.127254,0.059336,0.170161,0.22419,0.165218,0.11269,0.10313,0.104164,0.138717,0.090344
2024-01-16,7.148e-05,0.373465,0.649126,0.917626,1.736607,0.99234,0.128571,0.056059,0.176636,0.22342,0.167912,0.116641,0.111359,0.110942,0.134666,0.094416
2024-01-17,0.01652287,0.381099,0.672407,0.811197,1.746343,0.977494,0.1347,0.060936,0.170261,0.230005,0.173657,0.113854,0.106178,0.105192,0.139617,0.095017
2024-01-18,-0.00778934,0.353545,0.585209,0.720724,1.792344,0.977744,0.137599,0.059927,0.175066,0.211945,0.173611,0.113314,0.103917,0.106109,0.124354,0.097577
2024-01-19,0.02128469,0.366133,0.620592,0.898729,1.897981,0.954034,0.114004,0.053695,0.165391,0.219948,0.167711,0.11276,0.106891,0.110967,0.137069,0.109507
2024-01-22,0.00322039,0.449637,0.661883,0.946191,1.804552,0.981846,0.129763,0.045179,0.182851,0.216837,0.15796,0.10993,0.106972,0.116274,0.130452,0.110814
2024-01-23,-0.01322168,0.352985,0.711793,0.943147,1.905955,0.931015,0.126046,0.045141,0.164591,0.222387,0.169222,0.109903,0.105238,0.104883,0.136379,0.095528
2024-01-24,0.02701749,0.484395,0.503115,0.79449,1.835873,1.102887,0.140331,0.044781,0.164181,0.226424,0.169476,0.106235,0.105145,0.102601,0.135621,0.103717
2024-01-25,-0.00262527,0.401838,0.660802,0.839147,1.879803,0.988995,0.135908,0.058534,0.166557,0.212469,0.162312,0.11567,0.103441,0.099373,0.134284,0.089461
2024-01-26,-0.00897579,0.552815,0.603187,0.895474,1.842175,1.007567,0.132816,0.042963,0.16175,0.228616,0.178702,0.121212,0.109145,0.107083,0.13024,0.099974
2024-01-29,0.00240848,0.361147,0.597953,0.8294,1.857407,0.9768,0.134093,0.061274,0.157565,0.222819,0.175007,0.112944,0.10102,0.096648,0.13562,0.095005
2024-01-30,0.00102159,0.398929,0.591831,0.862874,1.87144,1.030895,0.119973,0.061915,0.170778,0.215951,0.168556,0.125729,0.104748,0.101274,0.1292,0.098019
2024-01-31,0.01576384,0.355245,0.586256,0.817325,1.80237,0.928527,0.136041,0.066298,0.14367,0.219103,0.163521,0.117257,0.112246,0.101771,0.141407,0.112745
2024-02-01,-0.00656829,0.338112,0.64239,0.7975,1.801586,0.908304,0.126766,0.06502,0.16112,0.233022,0.179382,0.115333,0.105907,0.110833,0.13164,0.098754
2024-02-02,0.024857,0.419113,0.572813,0.806743,1.831479,0.988015,0.122202,0.068224,0.156237,0.22258,0.158988,0.117176,0.10283,0.108931,0.135946,0.096963
2024-02-05,0.02101054,0.31257,0.682358,0.911108,1.893432,1.089552,0.137613,0.061223,0.16613,0.212266,0.166211,0.11749,0.106702,0.095785,0.130902,0.095182
2024-02-06,0.005574,0.352363,0.624028,0.879213,1.72444,1.05282,0.128485,0.053193,0.14809,0.213439,0.165587,0.110649,0.105568,0.110827,0.135767,0.096051
2024-02-07,0.01032127,0.42976,0.597214,0.948625,1.709903,0.957495,0.12516,0.055818,0.167085,0.220862,0.174729,0.114913,0.10013,0.096728,0.12886,0.091909
2024-02-08,0.01943022,0.419318,0.595952,0.923768,1.804251,1.036172,0.124929,0.051484,0.169193,0.220206,0.177371,0.117562,0.105587,0.103643,0.131074,0.099268
2024-02-09,-0.01870528,0.299689,0.66694,0.986612,1.856441,0.99716,0.133688,0.057558,0.153577,0.215666,0.162054,0.110259,0.099719,0.095703,0.1475,0.099138
2024-02-12,0.00794556,0.390601,0.683295,0.952138,1.812269,1.04507,0.132115,0.045615,0.169771,0.208389,0.167786,0.112817,0.111003,0.098444,0.14052,0.099216
2024-02-13,0.02509603,0.356272,0.559935,0.963753,1.741332,1.050318,0.133525,0.065196,0.172863,0.215561,0.176744,0.109283,0.10352,0.096161,0.136755,0.097597
2024-02-14,-0.01084733,0.287403,0.589109,0.906677,1.80783,1.069488,0.124787,0.048492,0.175536,0.207912,0.16878,0.11025,0.09971,0.109808,0.137425,0.093979
2024-02-15,-0.00593577,0.293737,0.660109,1.056317,1.728539,0.933808,0.127152,0.05598,0.156763,0.202891,0.17375,0.109599,0.101242,0.101027,0.136078,0.094239
2024-02-16,-0.00725026,0.238559,0.677756,0.903283,1.850309,0.954457,0.128569,0.055403,0.156444,0.222924,0.178429,0.106989,0.107182,0.104367,0.134936,0.097858
2024-02-19,-0.00202255,0.435644,0.626977,0.795963,1.818093,1.021736,0.134175,0.060789,0.180087,0.214146,0.168308,0.109453,0.099239,0.097748,0.138262,0.098443
2024-02-20,0.00643539,0.395798,0.606437,0.914894,1.827947,0.963124,0.135838,0.036656,0.162392,0.205083,0.17648,0.112668,0.118194,0.09594,0.131498,0.095471
2024-02-21,-0.00743329,0.277851,0.670341,0.841227,1.851241,0.955514,0.13438,0.046713,0.164207,0.212722,0.181201,0.113682,0.095889,0.100057,0.144578,0.097115
2024-02-22,-0.00475575,0.385811,0.74985,0.946221,1.84084,1.019872,0.133103,0.054159,0.174668,0.214221,0.177921,0.108343,0.107839,0.102886,0.135828,0.107848
2024-02-23,0.00110705,0.316079,0.666672,0.92579,1.790066,0.945393,0.147713,0.061148,0.160503,0.210318,0.185989,0.108384,0.102268,0.100045,0.139015,0.109507
2024-02-26,0.02330072,0.398627,0.599658,0.876453,1.86478,1.103714,0.139488,0.047748,0.169298,0.215357,0.178331,0.116026,0.10015,0.104896,0.142822,0.098148
2024-02-27,-0.00732533,0.332386,0.672305,0.843638,1.849795,0.95272,0.143334,0.042375,0.178253,0.205222,0.172621,0.108061,0.107115,0.098634,0.138417,0.094879
2024-02-28,0.02957235,0.335259,0.706408,0.912166,1.718394,0.967457,0.137556,0.063038,0.160355,0.221321,0.171442,0.115375,0.101103,0.097885,0.131222,0.098537
2024-02-29,0.01741196,0.320443,0.66907,0.86566,1.798279,0.998537,0.131735,0.050383,0.166085,0.213163,0.185996,0.106593,0.111231,0.100341,0.14158,0.103697
2024-03-01,0.01268994,0.316983,0.745018,0.936311,1.740973,0.912192,0.135236,0.055734,0.161153,0.201714,0.165354,0.112057,0.096654,0.097851,0.145062,0.098576
2024-03-04,-0.01161443,0.412954,0.711806,0.913939,1.720129,1.017428,0.135794,0.033634,0.164554,0.214413,0.166586,0.112556,0.106597,0.102121,0.1271,0.100523
2024-03-05,0.01374371,0.391492,0.678236,1.025717,1.821609,1.024386,0.137662,0.046299,0.178686,0.20971,0.168022,0.095385,0.101978,0.098531,0.134465,0.096299
2024-03-06,-0.01113769,0.332897,0.678513,0.84579,1.753817,0.981761,0.126995,0.033202,0.181607,0.192794,0.174825,0.111332,0.105279,0.101216,0.135938,0.094479
2024-03-07,0.02233124,0.378515,0.578309,0.855322,1.773805,1.005338,0.141839,0.030998,0.172362,0.212564,0.190255,0.115257,0.107037,0.100592,0.134064,0.103608
2024-03-08,0.01001555,0.246936,0.724917,0.867008,1.743724,1.019607,0.13671,0.042856,0.174233,0.225001,0.176939,0.107352,0.096544,0.104969,0.129934,0.100037
2024-03-11,0.00580309,0.268352,0.656016,0.876068,1.797318,1.068633,0.120229,0.045871,0.172098,0.21358,0.171734,0.110631,0.10608,0.101673,0.129499,0.102014
2024-03-12,0.00214108,0.383641,0.649823,0.925434,1.828307,1.133139,0.136004,0.035437,0.164108,0.217423,0.175005,0.105383,0.109734,0.106612,0.12487,0.090189
