date,portfolio_return,benchmark_market,benchmark_HML,benchmark_SMB,benchmark_momentum,benchmark_quality,structural_market,structural_HML,structural_SMB,structural_momentum,structural_quality,tactical_market,tactical_HML,tactical_SMB,tactical_momentum,tactical_quality
2023-08-07,-0.01375334,0.830015,0.796725,0.512506,0.698117,1.079339,0.217731,0.221508,0.24162,0.326781,0.209066,0.06965,0.04638,0.062598,0.080502,0.0661
2023-08-08,0.0142179,0.864198,0.883554,0.524989,0.56414,1.062011,0.210998,0.222374,0.270311,0.347449,0.223708,0.061928,0.043739,0.059897,0.08332,0.061426
2023-08-09,0.01969124,0.804122,0.843248,0.562052,0.663862,1.075859,0.214963,0.22106,0.233838,0.33723,0.206928,0.071116,0.049073,0.060321,0.07901,0.062218
2023-08-10,0.00334392,0.803677,0.811241,0.502548,0.600502,1.064199,0.210031,0.211441,0.236379,0.331234,0.215842,0.06954,0.048289,0.059618,0.078653,0.06322
2023-08-11,-0.00056892,0.771857,0.830988,0.578316,0.607308,0.979741,0.214378,0.201208,0.245502,0.334956,0.205515,0.065211,0.04862,0.062859,0.074819,0.062296
2023-08-14,-0.01341418,0.758064,0.788898,0.568018,0.617193,0.981972,0.204607,0.20808,0.267356,0.329221,0.218804,0.0603,0.045937,0.060283,0.08223,0.063803
2023-08-15,0.02751159,0.728633,0.887592,0.500377,0.606998,0.991974,0.222257,0.21388,0.244022,0.33701,0.204175,0.06474,0.045158,0.057981,0.079933,0.058487
2023-08-16,0.00630186,0.711514,0.867727,0.606741,0.660612,1.066172,0.223968,0.222597,0.247189,0.332803,0.230934,0.063063,0.049481,0.058196,0.078613,0.064066
2023-08-17,-0.00824922,0.714633,0.790091,0.528171,0.687511,0.975262,0.206194,0.215605,0.263909,0.32646,0.230132,0.061084,0.044208,0.062976,0.081754,0.060866
2023-08-18,0.01164053,0.693161,0.796153,0.481798,0.658334,1.060354,0.194182,0.211347,0.247373,0.342083,0.22922,0.065396,0.044144,0.060039,0.081131,0.062199
2023-08-21,0.000259,0.738562,0.728157,0.58583,0.653137,1.057342,0.204356,0.221404,0.23835,0.347753,0.221123,0.0625,0.044768,0.063575,0.081562,0.066696
2023-08-22,0.00813234,0.68764,0.781128,0.598093,0.600227,1.090475,0.209437,0.223129,0.247818,0.339848,0.210791,0.062798,0.047359,0.058529,0.080067,0.064714
2023-08-23,0.02389197,0.74737,0.785403,0.526103,0.650726,1.038983,0.217481,0.219923,0.263778,0.352929,0.213231,0.064658,0.044271,0.060123,0.084527,0.067449
2023-08-24,-0.01004885,0.74877,0.845054,0.498362,0.718109,0.976971,0.20135,0.208897,0.250329,0.335412,0.23707,0.063377,0.045872,0.057569,0.080046,0.065802
2023-08-25,-0.02427641,0.754306,0.825549,0.497699,0.621662,0.985441,0.205168,0.215516,0.268525,0.335402,0.235143,0.069709,0.041972,0.062233,0.084141,0.069002
2023-08-28,-0.00828076,0.73442,0.793811,0.542037,0.619458,0.98209,0.218585,0.227341,0.254124,0.347696,0.223361,0.062927,0.047244,0.063296,0.081322,0.066297
2023-08-29,-0.01471374,0.879018,0.829371,0.546365,0.617488,1.028434,0.223135,0.202839,0.239457,0.339089,0.216428,0.065951,0.041895,0.063743,0.080543,0.062179
2023-08-30,0.03357593,0.819464,0.854385,0.516437,0.614674,1.046635,0.206306,0.194085,0.242266,0.342914,0.234615,0.065858,0.043272,0.059965,0.078891,0.067955
2023-08-31,0.01819061,0.712179,0.863367,0.522628,0.507521,0.991404,0.198196,0.231617,0.237047,0.313991,0.214081,0.065679,0.048478,0.060639,0.082037,0.062661
2023-09-01,0.00680963,0.762487,0.765912,0.578383,0.630143,1.093958,0.244518,0.221202,0.23702,0.336475,0.224241,0.066373,0.047751,0.062703,0.079793,0.064825
2023-09-04,0.01870715,0.740216,0.847796,0.496983,0.580626,0.9831,0.224389,0.221995,0.291667,0.31707,0.236252,0.067913,0.044561,0.058461,0.077281,0.066707
2023-09-05,0.01500319,0.723049,0.792221,0.550274,0.54783,1.090655,0.214489,0.20572,0.257139,0.326009,0.213643,0.067152,0.043844,0.062485,0.07728,0.066201
2023-09-06,0.02688897,0.711798,0.883185,0.497109,0.6331,1.078371,0.224626,0.224394,0.256693,0.325003,0.231993,0.067241,0.04273,0.066442,0.080777,0.068106
2023-09-07,0.00214907,0.792567,0.871103,0.527157,0.545166,1.068858,0.213027,0.216912,0.240873,0.32851,0.228461,0.066803,0.04197,0.061749,0.077499,0.067212
2023-09-08,0.0454356,0.739768,0.803875,0.510672,0.570787,0.995236,0.221959,0.200889,0.263216,0.334003,0.22155,0.066883,0.043385,0.058953,0.079459,0.066365
2023-09-11,0.01719989,0.8105,0.797326,0.504667,0.650173,1.029125,0.219236,0.231217,0.259816,0.336845,0.209075,0.065299,0.039444,0.061348,0.082967,0.074285
2023-09-12,-0.00805654,0.806819,0.805616,0.505306,0.545196,0.969499,0.217757,0.218156,0.268967,0.347133,0.213732,0.068549,0.043355,0.061669,0.081464,0.070029
2023-09-13,-0.00985333,0.820967,0.722465,0.576157,0.549763,1.048904,0.217522,0.21347,0.270031,0.34409,0.223895,0.069783,0.042169,0.068155,0.078908,0.065563
2023-09-14,0.01149783,0.732493,0.831566,0.49886,0.615312,1.013814,0.203432,0.214124,0.236173,0.321194,0.207189,0.070263,0.039612,0.066029,0.084015,0.069836
2023-09-15,-0.0054914,0.773601,0.812947,0.493543,0.641289,0.989445,0.237809,0.199286,0.238905,0.345004,0.224822,0.069121,0.047078,0.063255,0.0818,0.069269
2023-09-18,0.00461345,0.773654,0.848825,0.618283,0.536309,0.970987,0.210596,0.226447,0.236777,0.345753,0.22797,0.067797,0.044904,0.060914,0.083184,0.070082
2023-09-19,-0.00142613,0.740198,0.776753,0.570501,0.620671,0.914642,0.205268,0.224568,0.238422,0.33752,0.229663,0.067519,0.045964,0.065829,0.07572,0.074165
2023-09-20,0.01169318,0.735383,0.815904,0.438202,0.630805,0.970412,0.215457,0.222711,0.25326,0.341296,0.205966,0.06617,0.042889,0.059779,0.08153,0.071211
2023-09-21,-0.003601,0.830134,0.780776,0.503532,0.509086,1.05911,0.211289,0.239204,0.24759,0.343968,0.233728,0.0688,0.044787,0.066442,0.083138,0.070054
2023-09-22,-0.01683562,0.776798,0.795736,0.445687,0.616458,0.993962,0.222355,0.212259,0.274594,0.350364,0.236994,0.067462,0.047395,0.066485,0.085847,0.075357
2023-09-25,-0.01355751,0.790783,0.811223,0.485645,0.619344,1.004449,0.231332,0.217884,0.271382,0.327424,0.227089,0.068978,0.046154,0.06309,0.077193,0.076784
2023-09-26,0.00779958,0.743314,0.88779,0.394583,0.575706,1.042048,0.235982,0.218688,0.248876,0.338549,0.207635,0.071197,0.049507,0.066424,0.083777,0.075203
2023-09-27,-0.0053847,0.725823,0.820181,0.507813,0.64441,1.095737,0.235095,0.223924,0.270577,0.359302,0.216974,0.06672,0.044334,0.06289,0.084341,0.067551
2023-09-28,-0.01032477,0.753671,0.854516,0.46247,0.640928,1.082843,0.227927,0.226441,0.262313,0.360173,0.221362,0.070029,0.043427,0.059632,0.075402,0.071264
2023-09-29,-0.0062386,0.780656,0.845079,0.516135,0.602241,0.989574,0.231567,0.226593,0.242243,0.357233,0.225456,0.068856,0.046315,0.065562,0.081462,0.074781
2023-10-02,0.01254544,0.736829,0.812409,0.443702,0.580738,0.949592,0.236304,0.2195,0.22621,0.353035,0.216299,0.073896,0.042584,0.063491,0.081745,0.074862
2023-10-03,-0.00556346,0.791475,0.852467,0.511082,0.565367,1.140472,0.211746,0.214494,0.243983,0.365047,0.221459,0.068377,0.047408,0.065408,0.079178,0.075038
2023-10-04,-0.00276813,0.712084,0.875553,0.491289,0.605281,1.144446,0.23338,0.237097,0.239788,0.368073,0.215687,0.070272,0.041876,0.068424,0.07913,0.074659
2023-10-05,0.00463162,0.74786,0.800544,0.552625,0.6301,1.05385,0.210699,0.24526,0.248576,0.34986,0.21823,0.068356,0.045817,0.06198,0.082139,0.073315
2023-10-06,-0.01949255,0.816517,0.873164,0.537232,0.592195,0.996293,0.248224,0.22158,0.242572,0.343777,0.210633,0.065976,0.042386,0.063312,0.079048,0.081431
2023-10-09,0.03083897,0.81189,0.807193,0.514882,0.517913,1.08296,0.21867,0.21796,0.24234,0.351155,0.212671,0.068759,0.045354,0.067006,0.080122,0.077214
2023-10-10,-0.00064014,0.756944,0.817349,0.464507,0.660438,1.039029,0.220062,0.239144,0.242487,0.381789,0.211571,0.071525,0.046687,0.06441,0.082983,0.078813
2023-10-11,0.00021814,0.72827,0.845943,0.565441,0.619438,1.028993,0.208226,0.209051,0.226589,0.338687,0.23829,0.067059,0.045097,0.060781,0.085206,0.076535
2023-10-12,0.02737283,0.719566,0.80822,0.431639,0.599691,1.065995,0.207961,0.218422,0.241718,0.350788,0.235388,0.062628,0.041913,0.060199,0.083016,0.076478
2023-10-13,-0.0105293,0.74087,0.832279,0.443371,0.659904,1.058084,0.23602,0.217364,0.228894,0.340149,0.226808,0.068547,0.04296,0.060988,0.081388,0.076334
2023-10-16,-0.0109553,0.780483,0.808043,0.51072,0.688724,1.001909,0.225452,0.211984,0.233662,0.356337,0.23534,0.065634,0.043404,0.060028,0.0789,0.073365
2023-10-17,0.00987764,0.799494,0.824459,0.603569,0.51047,1.016423,0.20135,0.219329,0.240096,0.34004,0.22789,0.069205,0.039964,0.062847,0.07676,0.071873
2023-10-18,-0.00180819,0.744164,0.724602,0.510505,0.646986,1.065593,0.230218,0.214902,0.220659,0.35309,0.220216,0.072784,0.046594,0.062635,0.081021,0.076521
2023-10-19,-0.00279114,0.720347,0.732672,0.506593,0.56162,1.068274,0.22924,0.220909,0.230484,0.331734,0.205138,0.070748,0.043777,0.062867,0.0782,0.075493
2023-10-20,0.03802452,0.768436,0.833152,0.475865,0.629999,1.05547,0.214531,0.222305,0.2328,0.35697,0.219247,0.073044,0.040596,0.060321,0.081736,0.077686
2023-10-23,0.00353837,0.717735,0.841623,0.587248,0.617839,1.088064,0.220485,0.219383,0.231205,0.363506,0.219966,0.067533,0.047701,0.062019,0.078639,0.076207
2023-10-24,0.00668716,0.744336,0.777404,0.587633,0.642282,1.029383,0.214863,0.223024,0.245154,0.349521,0.210956,0.068435,0.042258,0.057088,0.077311,0.072393
2023-10-25,0.00614598,0.812196,0.808254,0.584162,0.586922,1.047237,0.232759,0.225696,0.23046,0.352222,0.209247,0.066517,0.04454,0.063078,0.080359,0.077505
2023-10-26,0.0170201,0.805519,0.826605,0.538304,0.5289,0.917055,0.20342,0.237844,0.233478,0.353209,0.226713,0.067402,0.042043,0.065352,0.079144,0.076541
2023-10-27,-0.00243015,0.776809,0.836584,0.534028,0.580966,1.031919,0.212936,0.23168,0.22936,0.356596,0.227185,0.06775,0.038925,0.058265,0.076405,0.076902
2023-10-30,0.00709441,0.719632,0.726908,0.505318,0.611362,1.065503,0.20735,0.243831,0.250325,0.354341,0.211745,0.067147,0.040965,0.062963,0.084275,0.080113
2023-10-31,-0.00923978,0.787527,0.777476,0.56739,0.643252,1.018825,0.200389,0.242322,0.23164,0.362575,0.219328,0.074143,0.044245,0.059545,0.077786,0.079249
2023-11-01,0.00132558,0.831753,0.79941,0.521446,0.561415,1.015163,0.237406,0.243987,0.242999,0.366846,0.235356,0.065473,0.048707,0.06294,0.082966,0.075699
2023-11-02,0.00483455,0.773335,0.839102,0.51903,0.649218,1.00174,0.198259,0.250378,0.255122,0.343002,0.218494,0.074566,0.047376,0.06119,0.083418,0.075743
2023-11-03,0.00212585,0.839299,0.911381,0.542504,0.577853,1.083648,0.212801,0.226858,0.235819,0.346512,0.228256,0.074095,0.047029,0.060574,0.077899,0.077144
2023-11-06,0.02277856,0.836516,0.797492,0.526144,0.607469,1.062079,0.190293,0.231309,0.251412,0.359111,0.223891,0.07237,0.042443,0.059989,0.077996,0.074052
2023-11-07,-0.01714844,0.85406,0.747588,0.526081,0.583936,1.081518,0.201777,0.25294,0.256579,0.33538,0.231242,0.067876,0.050568,0.063057,0.079704,0.073684
2023-11-08,0.00074513,0.80685,0.803271,0.573497,0.616356,0.980419,0.208363,0.226569,0.249624,0.329578,0.216224,0.067227,0.048292,0.061195,0.078385,0.076095
2023-11-09,-0.00928367,0.81817,0.84781,0.556195,0.639091,1.037049,0.194569,0.201793,0.240405,0.350902,0.225541,0.069956,0.046866,0.058671,0.085398,0.073164
2023-11-10,-0.00717235,0.856193,0.801681,0.552998,0.560092,1.041503,0.205934,0.226627,0.246335,0.351875,0.224852,0.073882,0.04984,0.061049,0.079997,0.076072
2023-11-13,0.02692558,0.830628,0.754907,0.566214,0.581414,1.043034,0.197783,0.232229,0.230677,0.338702,0.224064,0.073523,0.050706,0.060475,0.082865,0.075324
2023-11-14,-0.00703809,0.795734,0.844683,0.510795,0.613712,1.029639,0.209253,0.205488,0.236135,0.339525,0.223527,0.071288,0.050115,0.061737,0.08116,0.072302
2023-11-15,0.0051911,0.800334,0.833601,0.554129,0.705859,1.041859,0.211983,0.247247,0.237248,0.33772,0.224379,0.076801,0.046547,0.060282,0.080754,0.073472
2023-11-16,-0.00321392,0.815667,0.757727,0.555281,0.569336,1.081124,0.196972,0.224603,0.264621,0.337439,0.241315,0.077669,0.043868,0.058852,0.080141,0.076483
2023-11-17,0.01235285,0.733457,0.820881,0.495295,0.682719,0.966403,0.200948,0.237103,0.232223,0.352682,0.242264,0.073344,0.049852,0.061662,0.084101,0.073876
2023-11-20,-0.00739683,0.782456,0.848699,0.589045,0.682262,1.114037,0.201446,0.235769,0.230818,0.331883,0.209251,0.074289,0.044599,0.061231,0.078173,0.073276
2023-11-21,0.00705301,0.831289,0.85924,0.524904,0.594197,1.060742,0.200758,0.226674,0.227952,0.338237,0.195084,0.070512,0.052974,0.063248,0.085237,0.07417
2023-11-22,0.00668061,0.695659,0.805901,0.57951,0.591516,1.049874,0.194106,0.230433,0.243015,0.337033,0.22253,0.074113,0.048429,0.059921,0.076851,0.074877
2023-11-23,-0.00165922,0.846637,0.79784,0.62216,0.590712,1.08958,0.19715,0.232126,0.237526,0.329274,0.216974,0.076013,0.045905,0.054916,0.081359,0.072266
2023-11-24,0.03451818,0.829669,0.85916,0.622609,0.609632,1.002072,0.194255,0.251285,0.251165,0.351492,0.22611,0.075162,0.04617,0.058744,0.075054,0.073855
2023-11-27,0.01268025,0.775406,0.76611,0.578503,0.542771,1.033633,0.197996,0.240475,0.24495,0.338626,0.217607,0.072887,0.045796,0.056042,0.077903,0.071145
2023-11-28,-0.02313211,0.816221,0.81682,0.571232,0.579976,1.063828,0.211602,0.23372,0.224727,0.34643,0.2198,0.073882,0.049707,0.060928,0.078338,0.072095
2023-11-29,-0.00777949,0.788636,0.741005,0.63201,0.641697,1.126474,0.210175,0.228757,0.231643,0.330507,0.230178,0.073727,0.049879,0.055345,0.076214,0.072284
2023-11-30,-0.01642194,0.845631,0.852198,0.628005,0.552073,1.070099,0.214152,0.246522,0.254629,0.337283,0.232247,0.073701,0.047413,0.056851,0.077078,0.075344
2023-12-01,-0.0053408,0.834002,0.793125,0.576158,0.56855,1.089855,0.213325,0.247795,0.238826,0.35274,0.207581,0.075833,0.048482,0.057411,0.074291,0.074228
2023-12-04,0.01189825,0.742904,0.849359,0.545463,0.511194,1.040634,0.201654,0.246285,0.252253,0.371175,0.21513,0.069256,0.045653,0.062535,0.07531,0.074048
2023-12-05,0.02638022,0.818578,0.814688,0.489231,0.581377,1.087746,0.205568,0.240372,0.239784,0.324915,0.222707,0.07357,0.050037,0.055931,0.078943,0.076667
2023-12-06,-0.00667862,0.781664,0.736385,0.573279,0.562475,1.13504,0.189634,0.238448,0.232137,0.343157,0.224425,0.074573,0.048502,0.058508,0.078686,0.075948
2023-12-07,0.00978228,0.793875,0.824632,0.555984,0.556811,1.103756,0.214076,0.223731,0.238263,0.351402,0.225229,0.071995,0.046684,0.059793,0.076958,0.074391
2023-12-08,-0.01274988,0.761538,0.827852,0.605717,0.546673,1.069528,0.171196,0.229661,0.228491,0.341074,0.231631,0.072668,0.043387,0.06206,0.082398,0.072029
2023-12-11,0.00330349,0.864429,0.802181,0.57128,0.540229,1.089804,0.198009,0.224535,0.231581,0.355699,0.236367,0.072883,0.046942,0.060621,0.076109,0.071892
2023-12-12,-0.01458615,0.833957,0.736006,0.60369,0.558758,1.082506,0.211965,0.211756,0.236952,0.340673,0.242341,0.073694,0.046965,0.061385,0.077706,0.070086
2023-12-13,-0.01120093,0.748072,0.75307,0.513956,0.541301,1.08789,0.186716,0.239264,0.238725,0.352801,0.227449,0.074783,0.048856,0.06013,0.077621,0.07406
2023-12-14,0.01930649,0.720817,0.771472,0.581652,0.565228,1.114629,0.20246,0.222934,0.217773,0.34921,0.21478,0.07503,0.048661,0.055235,0.080094,0.072085
2023-12-15,0.01735726,0.765125,0.745689,0.523942,0.563452,1.113947,0.194004,0.240131,0.234219,0.363112,0.217134,0.070061,0.050297,0.059406,0.078632,0.073463
2023-12-18,-0.017804,0.795553,0.840008,0.570914,0.59301,1.06669,0.193366,0.235779,0.232087,0.345965,0.217842,0.076899,0.047604,0.060731,0.078394,0.074475
2023-12-19,9.259e-05,0.78581,0.773494,0.47734,0.575509,1.098886,0.205858,0.228355,0.230394,0.350413,0.223333,0.075289,0.043848,0.056756,0.073083,0.077999
2023-12-20,0.04025799,0.834218,0.657338,0.541442,0.545215,1.045754,0.198296,0.228328,0.239755,0.361617,0.226548,0.081117,0.051071,0.057713,0.079051,0.077239
2023-12-21,-0.00334774,0.809993,0.783681,0.455361,0.606701,1.021361,0.176003,0.213871,0.233535,0.342383,0.239507,0.072129,0.046366,0.05771,0.076799,0.075319
2023-12-22,-0.03340104,0.804837,0.767477,0.527713,0.56343,1.060436,0.186944,0.238761,0.255453,0.355453,0.212585,0.073529,0.045416,0.062353,0.077301,0.078225
2023-12-25,-0.00572112,0.777843,0.773381,0.531656,0.584672,1.06289,0.207682,0.218711,0.254665,0.334882,0.220776,0.075646,0.048714,0.060539,0.074832,0.07065
2023-12-26,0.02196918,0.705324,0.762425,0.501376,0.554346,0.996932,0.202347,0.221508,0.252586,0.343113,0.24008,0.077662,0.049354,0.059537,0.074522,0.080367
2023-12-27,-0.00109809,0.745338,0.812158,0.491688,0.460098,1.093475,0.214603,0.211709,0.232372,0.359556,0.209582,0.070796,0.04778,0.057069,0.080342,0.076406
2023-12-28,-0.01367326,0.794166,0.816723,0.559149,0.583304,0.947673,0.213133,0.212232,0.228319,0.343686,0.216724,0.073269,0.047818,0.060724,0.072369,0.075297
2023-12-29,0.01875079,0.753634,0.783421,0.513387,0.53431,1.162294,0.191661,0.227311,0.237707,0.347863,0.203304,0.076526,0.049004,0.058725,0.074141,0.073216
2024-01-01,-0.00500549,0.775744,0.746801,0.494341,0.51703,1.11767,0.221691,0.221034,0.233423,0.358841,0.214288,0.072257,0.053002,0.060556,0.080577,0.074121
2024-01-02,0.00747271,0.745326,0.744568,0.509552,0.534894,1.048733,0.19561,0.208436,0.226303,0.346526,0.201022,0.078923,0.048912,0.056919,0.078127,0.076554
2024-01-03,-0.0248327,0.731391,0.749939,0.615134,0.504653,1.065739,0.187433,0.202055,0.220956,0.358788,0.219241,0.074357,0.046046,0.059789,0.075808,0.076531
2024-01-04,-0.01260214,0.764907,0.713987,0.540235,0.510282,1.069073,0.190761,0.201881,0.235313,0.352446,0.209045,0.073225,0.046138,0.058683,0.080291,0.075659
2024-01-05,-0.00506783,0.784429,0.77086,0.531655,0.474556,1.030665,0.173487,0.220604,0.23087,0.35625,0.200251,0.077275,0.048676,0.056845,0.078008,0.070985
2024-01-08,0.00648778,0.741766,0.765961,0.514887,0.557051,1.060131,0.213362,0.20521,0.242975,0.36559,0.221521,0.080053,0.050694,0.056295,0.07793,0.071132
2024-01-09,0.04069176,0.751794,0.801366,0.496699,0.498441,1.050311,0.211784,0.209394,0.242538,0.354656,0.21425,0.075408,0.050155,0.056973,0.077887,0.073533
2024-01-10,-0.02025126,0.718965,0.7896,0.404144,0.501585,1.045954,0.186958,0.228328,0.244316,0.36815,0.224763,0.077195,0.04938,0.059321,0.078853,0.075897
2024-01-11,-0.00076803,0.797483,0.702094,0.47567,0.483323,1.064309,0.19526,0.201388,0.222185,0.360203,0.203126,0.077529,0.045358,0.059694,0.079019,0.074666
2024-01-12,0.01065205,0.743811,0.773461,0.469132,0.533781,1.014001,0.197302,0.206195,0.236599,0.342635,0.216359,0.071233,0.046801,0.05971,0.083228,0.079145
2024-01-15,0.02481667,0.832492,0.691763,0.418442,0.529487,1.060214,0.1878,0.204369,0.225357,0.360067,0.223896,0.075739,0.050254,0.060022,0.077425,0.075199
2024-01-16,-0.01322742,0.829803,0.756072,0.4462,0.536994,1.061242,0.180945,0.228647,0.219745,0.35202,0.21297,0.069592,0.045534,0.057826,0.078109,0.07431
2024-01-17,0.0164314,0.762079,0.699232,0.40962,0.478259,1.055602,0.198708,0.230559,0.229449,0.346747,0.204623,0.073424,0.047277,0.062125,0.075545,0.075445
2024-01-18,-0.00861041,0.724478,0.68353,0.48928,0.452884,1.062874,0.199533,0.221173,0.242306,0.353474,0.218171,0.072028,0.049972,0.058646,0.078747,0.076593
2024-01-19,0.00936877,0.684546,0.733011,0.52736,0.546202,1.113583,0.199842,0.218351,0.228677,0.36098,0.231417,0.075872,0.050274,0.061668,0.08335,0.068986
2024-01-22,0.00497401,0.711209,0.610677,0.544541,0.573077,1.067343,0.203698,0.207178,0.246375,0.353628,0.230256,0.0764,0.04782,0.059503,0.081939,0.069326
2024-01-23,-0.00580634,0.72541,0.654446,0.526288,0.46403,1.080449,0.220663,0.232533,0.235187,0.367519,0.21206,0.075253,0.047158,0.06103,0.078439,0.071237
2024-01-24,0.01574077,0.816091,0.717621,0.474426,0.559676,1.115331,0.20053,0.214758,0.218487,0.358023,0.202972,0.073907,0.045346,0.05997,0.079912,0.07927
2024-01-25,-0.01067381,0.74649,0.732151,0.424674,0.52382,1.054771,0.207164,0.220946,0.238213,0.351693,0.212738,0.075061,0.049909,0.061443,0.076534,0.070199
2024-01-26,-0.00400482,0.753474,0.70623,0.427893,0.516424,1.059759,0.213591,0.212826,0.232167,0.33577,0.212119,0.074307,0.051461,0.061059,0.077842,0.070438
2024-01-29,0.00362875,0.657851,0.646587,0.470952,0.503241,1.045182,0.209515,0.213935,0.216853,0.341531,0.223073,0.073941,0.053809,0.064212,0.080335,0.072466
2024-01-30,0.0010503,0.686224,0.677906,0.491953,0.455302,1.092862,0.197581,0.233872,0.242517,0.342368,0.218326,0.076688,0.04743,0.060302,0.077834,0.072917
2024-01-31,0.01547525,0.745565,0.72372,0.540072,0.555178,1.026503,0.204531,0.220857,0.225533,0.349439,0.210087,0.077465,0.046993,0.057807,0.076495,0.071046
2024-02-01,-0.01573391,0.726122,0.736354,0.517059,0.483712,1.097414,0.211654,0.230085,0.22456,0.348865,0.226024,0.072908,0.044592,0.060287,0.080926,0.0736
2024-02-02,0.03069462,0.710712,0.711795,0.573119,0.485258,1.051727,0.193469,0.221758,0.212032,0.343569,0.216071,0.074029,0.042364,0.065814,0.080291,0.067728
2024-02-05,-0.00465708,0.730472,0.760358,0.55268,0.548314,1.029087,0.216864,0.213416,0.2321,0.341255,0.217973,0.073673,0.048395,0.061496,0.076524,0.068472
2024-02-06,-0.00176461,0.765426,0.716993,0.5621,0.4346,1.094832,0.213872,0.217884,0.229019,0.350409,0.197041,0.070209,0.053547,0.062111,0.075277,0.072627
2024-02-07,0.00987241,0.683395,0.686306,0.593386,0.445585,1.056212,0.195798,0.226339,0.22787,0.332943,0.188612,0.073335,0.050534,0.059049,0.0793,0.070596
2024-02-08,0.01299032,0.695896,0.703671,0.500711,0.499678,1.089243,0.202821,0.220443,0.216663,0.358987,0.197249,0.078167,0.050083,0.062046,0.076622,0.067728
2024-02-09,-0.01289073,0.695814,0.664357,0.574354,0.518008,0.947621,0.207961,0.217951,0.234486,0.320585,0.208925,0.073083,0.04792,0.059228,0.076178,0.06808
2024-02-12,0.00164135,0.787747,0.709457,0.55225,0.513364,1.05991,0.19588,0.240126,0.236528,0.355683,0.21979,0.079915,0.049149,0.059553,0.08363,0.069317
2024-02-13,0.01372599,0.585251,0.760731,0.542765,0.486421,1.031928,0.205956,0.219953,0.220974,0.341592,0.189199,0.077966,0.042973,0.060305,0.081069,0.071268
2024-02-14,-0.01451858,0.6897,0.733236,0.598327,0.605184,0.999831,0.204392,0.226922,0.214505,0.349329,0.228585,0.07594,0.051249,0.062791,0.081012,0.072677
2024-02-15,0.00208061,0.64877,0.765521,0.5908,0.487816,1.029455,0.191423,0.226866,0.233687,0.342929,0.21712,0.075837,0.048619,0.063885,0.081609,0.069768
2024-02-16,-0.00082023,0.673983,0.694477,0.51417,0.481138,1.043841,0.211197,0.215913,0.214739,0.345132,0.229605,0.072143,0.048224,0.063529,0.079133,0.070996
2024-02-19,0.00643741,0.620712,0.76067,0.536599,0.456706,1.068016,0.196914,0.234862,0.231194,0.350737,0.208328,0.074118,0.04932,0.057413,0.083968,0.068542
2024-02-20,0.01393763,0.651432,0.704678,0.548557,0.495798,1.024094,0.217965,0.214153,0.221283,0.353025,0.220722,0.079062,0.049085,0.061377,0.082856,0.072467
2024-02-21,0.00054013,0.666972,0.761413,0.516087,0.514217,1.089472,0.203896,0.228213,0.237159,0.34173,0.218588,0.074659,0.047538,0.060887,0.081413,0.075347
2024-02-22,0.00725426,0.763396,0.6962,0.543205,0.54123,1.120768,0.208069,0.228782,0.219111,0.359789,0.230549,0.078701,0.049969,0.058134,0.081407,0.068152
2024-02-23,0.0060309,0.675668,0.729022,0.542407,0.447619,1.082254,0.225556,0.223334,0.23355,0.340866,0.218451,0.072112,0.048804,0.06139,0.079809,0.070374
2024-02-26,0.01515273,0.624277,0.776523,0.597138,0.493289,1.107931,0.219018,0.207219,0.216817,0.350423,0.223158,0.0724,0.05046,0.060455,0.081919,0.070867
2024-02-27,-0.00383627,0.637395,0.708676,0.463636,0.507276,1.119927,0.205424,0.227259,0.234353,0.357598,0.229799,0.079558,0.04649,0.061286,0.081941,0.071455
2024-02-28,0.02526189,0.638804,0.729878,0.515927,0.519497,1.123665,0.204749,0.228862,0.246348,0.361101,0.214016,0.074666,0.04892,0.060898,0.081314,0.07211
2024-02-29,0.01734733,0.570684,0.771841,0.493915,0.509743,1.156709,0.208569,0.21534,0.21559,0.353737,0.222767,0.073179,0.046225,0.059446,0.082449,0.071747
2024-03-01,0.00614957,0.610171,0.730505,0.564909,0.534321,1.054049,0.218987,0.230368,0.229185,0.347371,0.19936,0.078296,0.047531,0.062902,0.082143,0.069445
2024-03-04,-0.00829535,0.659446,0.669011,0.482971,0.471563,1.039088,0.215882,0.228519,0.251635,0.36094,0.225046,0.0769,0.049228,0.054374,0.082035,0.073907
2024-03-05,0.00961312,0.579119,0.808324,0.563959,0.565247,1.091101,0.207058,0.210781,0.220451,0.346315,0.238764,0.075721,0.044751,0.059151,0.083748,0.070578
2024-03-06,-0.00698255,0.681455,0.690809,0.523056,0.533687,1.088772,0.203792,0.217824,0.220629,0.370009,0.205959,0.071631,0.046652,0.055111,0.082684,0.068653
2024-03-07,0.01641428,0.64804,0.695897,0.509357,0.445328,1.082766,0.218848,0.23648,0.229485,0.350389,0.218704,0.072932,0.04979,0.056685,0.083578,0.075843
2024-03-08,0.00636571,0.603319,0.738167,0.496411,0.445311,1.121836,0.21306,0.231004,0.221794,0.338763,0.230752,0.073872,0.04435,0.060329,0.07959,0.068972
2024-03-11,0.00147924,0.641977,0.668703,0.529591,0.444037,1.041073,0.233797,0.223151,0.203242,0.341719,0.222742,0.074942,0.051522,0.056853,0.081464,0.069979
2024-03-12,0.01446655,0.714929,0.650449,0.596883,0.504998,1.05558,0.211383,0.216632,0.232566,0.353281,0.224023,0.071871,0.050015,0.056305,0.084708,0.069658
